AccountID,NumTransactions,AvgAmount,MaxAmount,TotalIn,MaxIn,TotalOut,MaxCashOut,MaxDebit,MaxTransfer,MaxPayment,MaxFreqH,MaxFreqD
C5418056420,5,140152.93399999998,255649.8,696621.4099999999,255649.8,4143.26,0.0,0.0,0.0,4143.26,1,2
C5419823562,74,154326.19783783786,1726464.92,6951046.69,345027.56,4469091.95,124646.31,0.0,1726464.92,19794.87,5,11
C5421155007,83,120383.74265060242,759947.11,6575414.14,304079.38,3416436.5,257990.33,3103.81,759947.11,31003.94,4,18
C5421159380,62,139416.39467741936,2122201.27,5363633.08,294721.88,3280183.39,201883.74,6669.4,2122201.27,28490.66,2,11
C5423382745,146,148984.96,1823442.84,12551311.54,310226.06,9200492.62,262685.6,0.0,1823442.84,31983.83,5,20
C5423550285,246,146516.44727642278,2997250.23,15720566.17,312379.91,20322479.86,266762.48,5125.32,2997250.23,32811.62,7,40
C5423938025,118,118701.3863559322,1175211.63,5968305.42,306406.73,8038458.17,239642.86,4261.68,1175211.63,22739.12,4,19
C5423947977,82,132383.4462195122,1460420.62,6884940.01,340852.02,3970502.58,238037.34,0.0,1460420.62,13904.08,4,10
C5424881238,216,164169.01791666666,3793738.81,13973504.09,312887.14,21487003.78,299382.02,3939.72,3793738.81,24020.93,7,29
C5425604268,367,171595.6551226158,3611885.26,28944636.57,414277.16,34030968.86,340353.6,769.14,3611885.26,23115.85,9,51
C5426953115,129,164014.58596899224,1724403.74,12313035.27,327515.83,8844846.32,234349.73,0.0,1724403.74,30983.26,6,24
C5427066695,294,125475.92020408165,924593.58,19645383.39,361398.43,17244537.15,345839.29,8228.05,924593.58,21864.61,7,54
C5427741949,9,105562.38333333332,232193.24,945494.08,232193.24,4567.37,0.0,4567.37,0.0,0.0,1,3
C5428335100,346,121274.592283237,1511563.38,22736389.82,376326.64,19224619.11,251321.57,6118.75,1511563.38,22869.18,7,52
C5428396142,238,126522.20794117649,1558657.28,11350079.95,280229.23,18762205.54,242526.3,10919.92,1558657.28,22077.71,8,36
C5428605281,61,97558.98655737704,280425.06,4439972.92,280425.06,1511125.26,198709.15,29160.19,79850.34,11637.89,3,9
C5428997385,106,139835.60849056602,3061669.71,9151211.77,397926.21,5671362.73,238840.53,3869.91,3061669.71,16717.9,5,17
C5429780492,86,127548.46209302326,1859883.54,6933465.04,244941.39,4035702.7,258914.12,9123.37,1859883.54,18055.18,3,15
C5429880646,268,118112.7955597015,1594112.5,8637509.94,326479.77,23016719.27,286657.6,8993.47,1594112.5,22301.0,7,45
C5430007810,11,169705.74,1042316.44,739697.8999999999,266736.29,1127065.24,52328.58,11218.27,1042316.44,9764.48,1,3
C5430593815,265,138786.17139622642,3063913.29,13481462.26,325014.99,23296873.16,286079.33,3679.46,3063913.29,24521.01,8,41
C5432030757,359,114549.25735376043,2031833.06,18355722.82,417586.46,22767460.57,423478.66,16027.79,2031833.06,27297.01,11,50
C5432877979,105,123931.22495238094,1154292.76,3781646.38,312629.42,9231132.24,251556.43,9896.24,1154292.76,26270.47,3,23
C5434452751,31,129716.34096774193,283175.82,3120841.44,283175.82,900365.13,245357.62,4521.85,276568.41,23013.61,2,6
C5436632503,175,95307.48348571429,694383.45,5274184.88,383473.53,11404624.73,300051.71,0.0,694383.45,27060.81,7,22
C5436722059,50,113757.5342,1313263.54,3790885.22,284205.49,1896991.49,157276.53,0.0,1313263.54,9019.8,3,7
C5438035267,25,169180.032,1383297.08,2561699.42,253929.61,1667801.38,158795.39,0.0,1383297.08,0.0,4,5
C5439459872,13,75627.92461538462,214336.7,579821.65,214336.7,403341.37,156762.26,8661.01,0.0,10780.2,1,3
C5439866829,277,169713.07505415162,9920941.55,24395316.03,9920941.55,22615205.76,212936.82,1993.89,5316946.94,28403.83,11,36
C5440070414,35,134479.13628571428,1815364.63,1058256.08,215215.4,3648513.69,181827.98,6925.73,1815364.63,20171.66,2,5
C5440280774,28,138585.07821428572,1154482.87,1294866.99,244172.43,2585515.2,228579.29,0.0,1154482.87,24624.52,2,8
C5441205254,41,130540.83317073173,1167654.14,2593731.27,294684.35,2758442.89,234551.23,4863.11,1167654.14,20130.79,3,8
C5443325072,141,152899.78219858155,2310082.42,12450821.5,338913.28,9108047.79,183425.6,0.0,2310082.42,15585.13,6,22
C5446506667,95,125160.0725263158,1424389.59,3832527.65,293254.81,8057679.24,290025.86,4316.84,1424389.59,35788.83,3,17
C5446881826,13,115417.41615384616,305491.66,164892.34,135331.28,1335534.07,191270.01,5834.88,305491.66,9479.45,2,3
C5448556220,115,137179.66391304348,823820.11,9079042.49,316360.95,6696618.86,248419.02,0.0,823820.11,15198.65,5,23
C5449486261,23,137949.65739130435,745290.21,2227926.74,252140.51,944915.38,177912.13,6038.44,745290.21,8352.27,2,5
C5449722997,175,140593.6853142857,2744471.09,6703572.3,310518.75,17900322.63,234695.13,5336.78,2744471.09,32208.31,5,26
C5450054855,217,109582.9895391705,1417090.0,9682865.46,310076.42,14096643.27,259468.36,0.0,1417090.0,26510.92,6,42
C5452891221,288,117831.76340277778,1360777.68,18179932.74,341402.02,15755615.12,287508.14,15702.83,1360777.68,45240.69,7,49
C5453844232,190,136457.54778947367,2136965.69,14368855.39,367479.54,11558078.69,251346.3,1710.32,2136965.69,17436.16,5,28
C5454782145,632,146214.63949367087,2960151.91,47899608.83,380010.72,44508043.33,273094.95,7758.91,2960151.91,29242.2,17,92
C5456079059,85,226347.0438823529,2525494.87,6656598.97,295762.86,12582899.76,263604.17,3717.15,2525494.87,16157.46,4,15
C5457944835,120,158065.02191666665,1508084.4,10851643.44,329204.33,8116159.19,259660.02,14759.32,1508084.4,13430.61,5,22
C5458941572,146,143247.70116438356,1369544.63,11898246.34,290045.47,9015918.03,294949.33,9850.47,1369544.63,24661.64,4,25
C5459175225,19,320457.3547368421,1538112.39,710737.15,165139.46,5377952.59,141183.18,2635.61,1538112.39,18240.89,2,3
C5459197141,647,137887.5287789799,2332000.74,46770756.48,453553.68,42442474.64,294263.34,9825.92,2332000.74,20838.22,13,106
C5462836462,34,175021.14470588235,1735819.54,4138301.76,308036.51,1812417.16,76597.62,0.0,1735819.54,0.0,2,6
C5462984577,576,136405.5130902778,3903655.2,31733651.92,422067.9,46835923.62,285526.47,0.0,3903655.2,23187.84,13,103
C5463579717,430,137908.56779069768,2658395.16,23970856.34,428879.51,35329827.81,286500.54,8073.5,2658395.16,24897.28,10,69
C5464868766,21,123833.51714285712,219660.09,2279404.35,219660.09,321099.51,107374.69,0.0,0.0,6454.85,2,4
C5464868938,74,136050.0518918919,2420545.32,6657257.95,381433.98,3410445.89,154731.47,0.0,2420545.32,12616.8,3,14
C5465179311,180,120712.29811111111,1774811.03,12122114.2,359285.06,9606099.46,269636.23,21087.51,1774811.03,31163.24,5,29
C5465637980,89,42077.97797752809,280368.1,1939285.27,280368.1,1805654.77,221566.16,2480.41,53254.71,18525.66,3,11
C5465855760,48,83991.538125,325311.55,1821483.93,183155.39,2210109.9,233985.63,3072.29,325311.55,15769.99,3,13
C5467090876,278,151496.2776618705,4190361.42,11907083.95,318784.95,30208881.24,304232.63,4378.13,4190361.42,30237.93,8,38
C5467488059,81,160541.49074074073,2359305.12,3248755.45,261128.07,9755105.3,233439.42,0.0,2359305.12,15786.26,4,10
C5468871889,202,138542.9001980198,2053711.54,15550203.77,389599.15,12435462.07,230734.27,3426.93,2053711.54,21903.03,5,34
C5469302450,175,120799.19188571427,1103881.04,9206065.46,291605.49,11933793.12,255885.45,3963.77,1103881.04,26472.39,6,26
C5470291943,114,189809.81359649124,2302291.81,3567918.97,412950.55,18070399.78,248900.88,10390.04,2302291.81,22821.66,4,18
C5470343446,56,150721.83000000002,1440147.84,1790773.45,252920.34,6649649.03,228205.58,0.0,1440147.84,20543.79,3,11
C5471570637,393,138739.9127480916,2468115.19,25059666.72,372168.02,29465118.99,256721.75,21915.21,2468115.19,25419.16,15,70
C5472564308,209,123303.22655502392,1138418.72,14505492.28,315234.03,11264882.07,329749.25,11880.9,1138418.72,21613.03,6,45
C5473580759,158,111139.44506329116,2793410.19,10050021.1,376639.99,7510011.22,256485.29,4581.47,2793410.19,16240.0,7,26
C5473640259,29,125617.65068965516,853655.29,1364281.76,261555.49,2278630.11,252768.5,10740.03,853655.29,20807.64,2,4
C5475582140,501,125497.72419161675,2330059.48,33412751.85,389084.69,29461607.97,307718.45,15943.16,2330059.48,26492.53,13,86
C5475702367,171,135182.04865497077,3009585.84,13127802.49,420073.08,9988327.83,311408.8,7521.14,3009585.84,22925.6,6,32
C5476202212,24,190761.73625,1669470.82,2624511.03,257361.02,1953770.64,129314.78,0.0,1669470.82,0.0,2,5
C5476202687,272,132038.65632352943,1893942.26,12714316.87,299402.62,23200197.65,317656.13,7951.33,1893942.26,22517.69,6,40
C5476545873,9,60544.85555555555,184090.96,492972.25,184090.96,51931.45,0.0,0.0,0.0,13020.69,1,3
C5476940977,719,132675.7526147427,2284990.85,49754217.3,397125.0,45639648.83,352546.44,15270.89,2284990.85,49102.53,15,119
C5477012091,163,154925.65049079756,1930341.99,9165414.93,310366.4,16087466.1,311763.38,4386.18,1930341.99,22916.78,5,23
C5477802295,564,148726.87120567376,3785113.41,36365015.51,343058.38,47516939.85,322805.9,11669.52,3785113.41,32368.07,16,104
C5478691962,187,152332.25278074865,2929102.8,15871445.95,369889.62,12614685.32,232092.64,4477.46,2929102.8,27130.01,6,27
C5478847325,20,186890.542,323579.91,1288611.0,276685.35,2449199.84,323579.91,0.0,280913.63,0.0,2,4
C5479069796,61,172120.83147540982,1594552.88,6794172.98,333366.37,3705197.74,217155.97,0.0,1594552.88,12751.9,3,10
C5479939133,8,52179.30875,200443.58,0.0,0.0,417434.47,200443.58,0.0,0.0,13936.85,1,1
C5480074303,116,124730.82663793104,1070802.65,6013600.26,310187.36,8455175.63,218693.39,4519.56,1070802.65,18986.37,5,17
C5481041617,16,576643.468125,7323278.65,962565.56,194574.6,8263729.93,197016.79,0.0,7323278.65,9566.0,1,5
C5482072608,252,131664.44103174604,1854480.39,18497870.97,470339.13,14681568.17,310402.96,5000.12,1854480.39,22854.58,8,50
C5483360422,3,163909.27666666664,197455.27,0.0,0.0,491727.83,197455.27,0.0,0.0,0.0,1,1
C5483639498,115,70520.70973913044,1795060.4,1603054.51,292413.68,6506827.11,221517.35,23188.83,1795060.4,20196.4,6,20
C5485114297,349,164007.90512893983,3740348.18,25124663.23,439754.32,32114095.66,282085.08,0.0,3740348.18,26161.05,8,59
C5487126375,211,141197.7959241706,1996561.19,11144320.82,299304.1,18648414.12,292052.99,0.0,1996561.19,18282.17,5,36
C5488135213,171,138735.71239766083,1956939.04,9172421.19,288439.86,14551385.63,231038.48,6881.25,1956939.04,23448.75,6,24
C5488618790,80,163852.41412499998,1425341.85,8108500.76,315808.55,4999692.37,291114.23,1681.7,1425341.85,13877.62,3,9
C5489945299,44,782757.9995454545,14148700.83,18381591.54,14148700.83,16059760.44,199732.41,0.0,4960684.7,10262.88,3,6
C5490766182,315,110532.1185079365,1827349.97,18986430.2,334319.17,15831187.13,258535.51,0.0,1827349.97,23503.81,7,45
C5491237009,45,125062.4588888889,267569.64,5586807.3,267569.64,41003.35,0.0,0.0,8260.76,0.0,3,8
C5492407491,143,112421.09041958042,740860.49,9466202.05,382017.97,6610013.88,325644.35,1746.92,740860.49,27507.29,5,26
C5492724138,222,152063.51891891894,3191141.54,18397816.19,283872.94,15360285.01,218173.97,10683.05,3191141.54,23966.55,6,28
C5493280577,106,170316.49075471697,3076772.58,3965823.35,281123.66,14087724.67,248941.34,183.14,3076772.58,17358.21,4,17
C5494432928,84,112681.90071428572,1414496.27,6342375.39,379737.15,3122904.27,238590.36,7686.72,1414496.27,16246.73,6,17
C5494865818,12,64311.41416666666,199882.54,199882.54,199882.54,571854.4299999999,154162.83,0.0,0.0,17226.61,1,4
C5495127361,1854,127826.0075566343,2311051.54,114868937.14,346864.68,122120480.87,352530.56,12304.67,2311051.54,30565.2,34,284
C5495579677,19,119518.6794736842,803831.42,478676.39,142218.48,1792178.52,220266.64,11414.09,803831.42,19196.48,1,3
C5495598429,8,90038.60875,186432.62,505345.37,186432.62,214963.5,146492.07,5494.65,0.0,10467.33,2,3
C5497515167,79,158273.83886075948,2191297.89,7966828.35,328123.75,4536804.92,135145.65,0.0,2191297.89,13712.4,3,15
C5499524158,225,136050.8999111111,3162669.79,12887513.7,347103.88,17723938.78,275573.69,18716.54,3162669.79,24846.16,8,33
C5500200553,19,187108.48,1323590.28,966175.82,248014.72,2588885.3,187913.01,1926.22,1323590.28,6807.05,2,4
C5501384719,64,145502.96375,826982.15,6151770.63,317674.43,3160419.0500000003,267303.99,3253.41,826982.15,7767.9,3,14
C5504184268,245,137990.6453877551,2510832.64,13696396.28,442968.53,20111311.84,251879.58,0.0,2510832.64,23992.17,8,40
C5506297213,138,187187.27717391303,2276569.64,16266892.76,336978.93,9564951.49,169950.73,7417.39,2276569.64,15610.39,7,19
C5506629776,313,117960.60392971248,920374.55,19666766.58,349629.63,17254902.45,327754.71,258.73,920374.55,33515.09,8,46
C5507843576,163,161005.65331288346,3665904.68,6993887.0200000005,298208.18,19250034.47,268903.64,5918.68,3665904.68,27232.89,6,30
C5507936307,28,270046.22428571427,2928124.46,1467257.09,251252.46,6094037.19,133092.12,19239.82,2928124.46,14418.83,3,8
C5508078363,62,71833.11258064517,1043910.87,0.0,0.0,4453652.98,219024.54,5246.4,1043910.87,31492.57,3,8
C5508859431,261,131643.25528735633,2791425.94,13096089.95,300507.64,21262799.68,268807.04,7333.14,2791425.94,28657.34,6,40
C5510041421,7,96211.14571428573,181685.08,0.0,0.0,673478.02,181685.08,2201.07,0.0,0.0,2,3
C5510601695,131,134751.9393129771,2106261.66,4843172.64,292460.55,12809331.41,228416.0,0.0,2106261.66,22411.29,5,18
C5512565694,64,133769.35390625,1961397.61,2808952.98,286546.06,5752285.67,225564.86,5272.93,1961397.61,23187.97,3,12
C5514024553,45,276621.5882222222,4250238.03,4980872.66,285498.17,7467098.81,149564.49,0.0,4250238.03,16192.68,2,11
C5515094827,474,172272.11993670886,3601674.06,37627542.8,441385.31,44029442.05,289793.11,2584.57,3601674.06,26816.68,14,76
C5515237217,70,97731.30014285714,419851.4,4884814.01,364254.79,1956377.0,185102.09,797.66,419851.4,17953.76,5,15
C5515515945,116,175781.17741379308,2313774.61,11117701.49,364236.51,9272915.09,193628.53,11704.28,2313774.61,18882.95,5,16
C5516287272,27,108749.34925925928,278616.47,2657376.49,278616.47,278855.94,91580.53,608.77,6673.12,10956.35,2,4
C5516524523,244,124445.94135245902,2121060.67,15877955.32,388514.81,14486854.37,287393.85,11254.4,2121060.67,20799.46,9,39
C5518497281,161,40879.73217391304,269591.95,3419712.58,259117.11,3161924.3,269591.95,33846.29,80256.58,20681.28,6,26
C5519983456,7,145790.7842857143,242385.44,929967.06,242385.44,90568.43,90568.43,0.0,0.0,0.0,1,2
C5520267980,63,233081.4368253968,5476490.94,3219060.52,393281.52,11465070.0,217807.27,227.39,5476490.94,21395.8,2,10
C5520339731,237,141071.6029957806,2520206.36,10254405.48,303787.58,23179564.43,261010.89,0.0,2520206.36,25380.3,7,48
C5521229291,220,133456.09913636363,2199791.08,8436370.6,335520.56,20923971.21,244054.55,0.0,2199791.08,28050.91,6,37
C5521711434,115,119948.262,1264358.76,8009655.82,369177.32,5784394.3100000005,239885.64,12525.8,1264358.76,23648.5,4,21
C5522719765,78,156960.07423076924,995521.3,5368060.97,273874.59,6874824.82,197031.04,0.0,995521.3,24841.98,3,11
C5523671961,188,138294.67563829786,2190738.25,11615316.15,328538.73,14384082.87,241483.89,7834.58,2190738.25,16181.53,6,31
C5524291229,160,120608.7611875,1453282.76,6761629.86,381414.39,12535771.93,274049.91,1861.07,1453282.76,26653.1,6,21
C5525270551,19,118909.4505263158,818822.73,1102197.03,229089.16,1157082.53,136656.58,4204.98,818822.73,17756.02,2,3
C5527337092,78,176008.42115384614,2285245.16,3509953.69,282080.03,10218703.16,252587.84,0.0,2285245.16,19112.49,4,14
C5528041473,132,87505.04378787878,1871690.98,1941427.9,361811.29,9609237.88,210999.48,11643.96,1871690.98,23226.28,4,20
C5528105853,19,81336.60263157895,181143.72,1491353.2,181143.72,54042.25,0.0,2382.43,7525.18,6909.31,1,3
C5528315207,8,96276.98625,156123.81,763462.65,156123.81,6753.24,0.0,0.0,0.0,6753.24,1,2
C5528602484,103,86662.85,512086.05,4975074.84,343965.52,3951198.71,321717.8,15991.44,512086.05,16149.0,4,20
C5529981872,9,217408.19444444444,1228103.36,623900.19,279191.4,1332773.56,53607.13,6103.26,1228103.36,0.0,1,2
C5530218215,11,135303.86727272728,262128.87,1488342.54,262128.87,0.0,0.0,0.0,0.0,0.0,2,3
C5530696081,301,132128.18767441862,1342092.38,21186926.32,340894.35,18583658.17,285427.8,3508.85,1342092.38,19046.33,8,66
C5530904954,106,140846.02037735848,2931562.96,2875884.02,293718.57,12053794.14,240498.21,13655.44,2931562.96,28080.47,3,13
C5531326398,46,162517.24130434782,1527564.38,5306452.14,373853.72,2169340.96,177387.24,0.0,1527564.38,15021.87,2,12
C5531655264,35,151282.35485714287,864533.89,3697525.59,266370.52,1597356.83,214896.6,0.0,864533.89,19006.51,2,6
C5532870733,115,144186.62313043475,2410441.42,9843725.5,376862.76,6737736.16,217548.45,0.0,2410441.42,17943.57,4,14
C5533108662,14,116077.11571428573,238207.56,944080.13,238207.56,680999.49,178314.2,2898.93,0.0,2470.69,2,4
C5533298596,692,126688.92820809247,2224352.54,46033244.83,503771.54,41635493.49,284287.71,8452.37,2224352.54,22109.26,18,113
C5534000927,154,138662.82512987012,2291363.35,6478932.85,252273.28,14875142.22,269268.36,2771.34,2291363.35,21155.57,9,24
C5534256610,60,131036.47116666668,775142.05,5516096.66,352550.28,2346091.61,214061.35,4780.88,775142.05,16825.83,3,12
C5535422492,222,135691.63423423425,1283066.37,16610782.21,301236.9,13512760.59,235439.17,0.0,1283066.37,23879.39,7,30
C5536163959,228,146195.72557017545,1850892.38,17990251.79,382236.31,15342373.64,316801.31,24182.32,1850892.38,26199.0,6,42
C5538319084,269,154228.4763197026,2763899.8,22269150.89,392793.89,19218309.24,227490.77,0.0,2763899.8,26568.76,10,44
C5539093797,170,118220.74452941176,1856483.74,11749600.45,311167.61,8347926.12,237508.83,9189.94,1856483.74,19484.76,5,29
C5539259857,262,153380.2727480916,3230326.24,21753722.93,336032.5,18431908.53,260044.53,2087.32,3230326.24,27954.09,7,43
C5539433660,11,70312.08818181818,243935.73,152677.7,152677.7,620755.27,243935.73,0.0,0.0,19614.74,1,2
C5540046543,163,237601.95398773008,4657783.96,16039756.52,336243.71,22689361.98,214196.77,5917.87,4657783.96,29569.96,8,28
C5541238301,79,115712.40430379746,1310918.48,3355898.27,245686.1,5785381.67,248782.56,0.0,1310918.48,23900.8,4,18
C5541313155,210,128812.014,1732425.4,10237537.28,298643.52,16812985.66,355598.73,0.0,1732425.4,24147.41,5,43
C5542710117,219,151517.00584474887,1819251.77,18122995.22,397163.56,15059229.06,278053.57,6323.14,1819251.77,26646.0,7,34
C5542917233,77,112394.32675324676,1364724.37,5833909.76,227093.65,2820453.4,178422.8,0.0,1364724.37,19708.35,2,14
C5543216667,38,207395.24710526317,1728117.75,2143097.1,249525.62,5737922.29,216195.46,0.0,1728117.75,14297.04,2,11
C5543516526,265,131281.84950943396,3162262.66,14634589.65,404202.38,20155100.47,286049.0,8539.54,3162262.66,24311.82,9,44
C5545545672,67,146971.60164179106,2444018.28,3188071.66,338720.4,6659025.649999999,241941.47,7634.66,2444018.28,20146.9,3,11
C5545919838,131,142447.24183206106,2139821.83,5984037.67,347029.56,12676551.01,277435.84,0.0,2139821.83,15347.12,5,21
C5545953244,17,204140.6911764706,1118900.45,2351491.3,302010.95,1118900.45,0.0,0.0,1118900.45,0.0,2,4
C5546472513,195,164125.55046153846,2076013.33,17619507.57,397064.57,14384974.77,274342.87,6744.97,2076013.33,25701.85,6,35
C5547019681,200,146474.0317,2953556.19,10558079.2,311251.0,18736727.14,321557.53,3135.4,2953556.19,18683.75,5,35
C5548170398,42,107105.97571428573,776304.87,1949426.76,220584.65,2549024.22,249280.22,0.0,776304.87,14569.62,3,8
C5548574672,129,126792.05813953489,1924346.21,4127886.98,311878.03,12228288.52,260111.7,19381.26,1924346.21,24925.52,7,25
C5549189246,38,169485.0847368421,1607484.64,2547306.54,238403.42,3893126.68,189503.39,5864.46,1607484.64,10264.7,2,8
C5549554144,269,133193.57617100372,2743192.49,17558094.38,342575.61,18270977.61,287451.35,5628.57,2743192.49,27404.09,6,35
C5551781887,26,213530.1419230769,3121700.98,310697.15,137369.4,5241086.54,249178.03,12692.61,3121700.98,34502.49,2,5
C5556729396,21,126501.78476190475,279932.53,2170913.47,279932.53,485624.01,192944.54,0.0,1718.35,6590.96,2,4
C5559174579,8,28768.03375,150422.47,0.0,0.0,230144.27,150422.47,26744.86,0.0,14417.27,1,2
C5560002896,37,207696.33702702704,2691993.04,3579954.08,281552.85,4104810.39,223213.99,0.0,2691993.04,23883.01,3,6
C5560184739,426,150755.23582159626,2444487.11,29327563.7,413059.18,34894166.76,378040.43,15523.63,2444487.11,20884.1,9,54
C5560234002,71,107540.08140845071,674785.79,5395613.73,341022.28,2239732.0500000003,276763.84,7207.07,674785.79,19065.13,3,11
C5561066191,153,100891.22941176473,1328486.5,8479818.88,357684.73,6956539.22,332642.72,8090.38,1328486.5,21597.19,5,25
C5561407381,263,148558.2166920152,2426096.34,15704924.24,351661.24,23365886.75,254619.15,8374.41,2426096.34,27009.26,7,36
C5561903598,17,73245.66705882353,302602.93,664816.79,231552.13,580359.55,135970.17,5610.89,302602.93,17143.07,2,4
C5563524893,281,152572.63074733096,3391680.46,15396477.35,329315.94,27476431.89,258901.44,5882.47,3391680.46,18320.45,7,51
C5563651217,67,165955.06313432835,1667774.39,2516894.5300000003,358271.82,8602094.7,277732.55,7622.89,1667774.39,19251.04,4,8
C5565970228,60,260582.7095,2789950.69,4944109.3100000005,263181.63,10690853.26,245580.83,0.0,2789950.69,14421.05,3,9
C5566818386,269,142339.50066914497,2517995.23,20788810.12,307589.18,17500515.560000002,272350.75,13522.61,2517995.23,17573.03,7,44
C5567148452,177,124945.86242937853,2014696.85,12676501.14,320280.68,9438916.51,249761.17,22418.76,2014696.85,20372.49,6,27
C5567150614,118,157974.8309322034,2792719.22,10214870.64,388477.52,8426159.41,301163.98,5561.23,2792719.22,13656.47,7,15
C5567802938,238,117172.09054621847,1498301.3,15372532.87,350739.96,12514424.68,254778.53,0.0,1498301.3,31756.89,7,47
C5568657775,143,145695.6737762238,2081532.56,7900622.87,315926.6,12933858.48,239434.04,1617.29,2081532.56,21819.54,6,24
C5568817005,111,105912.11495495496,2286889.81,3658905.69,280328.86,8097339.07,201587.96,16696.78,2286889.81,22915.24,3,17
C5569001613,24,115278.74666666666,264199.68,2407315.3,264199.68,359374.62000000005,199851.85,4543.76,40569.51,15259.11,1,5
C5569249413,219,134390.20324200913,2000112.16,16026812.03,322251.71,13404642.48,284212.59,5305.38,2000112.16,22341.47,6,34
C5570420224,293,139740.03508532423,3267707.51,15882724.98,375718.03,25061105.3,264818.09,6429.56,3267707.51,24014.22,8,40
C5570721256,271,152093.6125092251,3429345.01,22425673.82,364086.47,18791695.17,292661.94,4661.16,3429345.01,25810.38,6,42
C5571221614,79,129693.94632911393,1953138.37,2706733.65,257677.32,7539088.11,240049.4,267.86,1953138.37,24461.79,3,10
C5571851680,68,159504.93588235296,1668099.58,6408554.0,284979.81,4437781.64,279180.57,0.0,1668099.58,11689.48,4,12
C5572145215,44,106336.07136363637,277460.54,3928280.01,277460.54,750507.13,230389.06,2553.78,0.0,23317.65,5,8
C5572812386,193,153392.0980310881,2326639.58,16260476.23,349365.89,13344198.69,365468.38,1061.87,2326639.58,17045.53,7,27
C5573261545,82,155047.4913414634,1765997.79,6945968.39,302244.2,5767925.9,285135.54,16034.39,1765997.79,24596.06,3,12
C5573415496,98,155221.95112244898,1586033.07,4184408.47,288831.32,11027342.74,229324.25,17236.66,1586033.07,15511.34,4,12
C5573846996,89,144478.99550561796,1362291.06,8030412.82,303038.1,4828217.78,340144.14,0.0,1362291.06,22275.72,3,14
C5575187603,202,149492.92391089108,2251455.56,16820340.33,359000.79,13377230.3,253760.75,5167.55,2251455.56,17169.55,5,39
C5576345981,112,183645.59375,4007428.88,4777284.28,308160.99,15791022.22,277664.68,13631.46,4007428.88,23821.9,4,16
C5576658092,55,119718.39836363636,318093.21,6584511.91,318093.21,0.0,0.0,0.0,0.0,0.0,3,17
C5577707386,305,125607.592852459,2870873.4,12148784.09,308162.26,26161531.73,285169.03,4002.42,2870873.4,23127.58,9,50
C5578146135,104,128870.39548076924,1940338.81,8241025.689999999,295034.95,5161495.44,229683.87,5004.9,1940338.81,18715.78,3,14
C5578478497,107,89048.07046728973,492817.34,6204386.26,304884.09,3323757.2800000003,252964.26,1722.65,492817.34,19798.38,4,19
C5579058223,15,320228.76666666666,2408446.83,0.0,0.0,4803431.5,279356.64,0.0,2408446.83,20321.13,3,3
C5580855018,9,120969.58888888887,430893.14,108316.52,108316.52,980409.78,211573.54,9622.04,430893.14,17134.83,1,2
C5580990488,652,137926.51667177916,2931318.54,37750212.19,507714.51,52177876.68,264455.29,3176.09,2931318.54,22900.59,13,113
C5584317657,119,109336.42235294115,653986.4,8128048.7,323490.49,4882985.56,249596.62,6212.08,653986.4,21948.55,6,27
C5584845704,4,32046.53,107920.73,0.0,0.0,128186.12,107920.73,4289.98,0.0,14302.63,1,1
C5585636867,64,128632.82984375,1968911.98,4812707.48,359192.76,3419793.63,235511.85,4371.66,1968911.98,23314.37,5,14
C5587277419,13,53950.57538461538,269793.99,274436.11,103539.9,426921.37,71089.85,3652.78,269793.99,22865.85,2,3
C5587428721,36,204277.2063888889,4347669.28,615408.39,173900.26,6738571.040000001,232692.42,2269.31,4347669.28,15626.12,2,6
C5588267144,236,164471.91423728812,2779930.41,13010821.38,273704.84,25804550.38,344999.0,0.0,2779930.41,21699.83,7,43
C5588478286,162,118862.56802469135,1038333.79,11080734.98,288790.78,8175001.04,270851.86,0.0,1038333.79,30780.38,7,21
C5589183745,128,76853.769765625,1304835.16,1898237.97,198374.81,7939044.56,259842.24,14134.47,1304835.16,21323.24,5,22
C5590225945,95,115042.37568421052,1010201.41,6737491.51,325622.66,4191534.18,184667.02,0.0,1010201.41,21260.02,3,16
C5590271111,13,109206.32538461538,286211.97,1025526.38,286211.97,394155.85,217227.84,0.0,0.0,12010.67,2,3
C5591056563,7,106923.96285714286,215173.07,628467.73,215173.07,120000.01,0.0,0.0,40269.15,0.0,1,2
C5591605287,280,158139.43432142856,4142828.01,16215852.85,300841.61,28063188.76,262809.26,6297.24,4142828.01,21591.54,7,49
C5592086044,152,60510.29947368421,389976.57,4719746.51,353014.83,4477819.01,259492.56,26149.95,389976.57,29618.21,6,23
C5592667387,277,146323.89393501804,2459178.01,22049916.99,340173.15,18481801.63,230058.86,2798.92,2459178.01,25008.45,8,55
C5593031631,370,152757.17210810812,3781547.82,23605607.56,479768.19,32914546.12,306012.77,5564.5,3781547.82,27235.5,9,53
C5593514323,8,100938.47125,213152.24,627205.1,213152.24,180302.67,152407.06,0.0,0.0,17492.95,1,2
C5593639492,708,144864.52096045198,3410113.11,49222920.95,441531.79,53341159.89,372351.18,2527.15,3410113.11,32193.91,14,116
C5594061670,71,97048.51464788732,274096.16,5029966.0,274096.16,1860478.54,223729.37,0.0,0.0,20339.81,2,13
C5595272742,56,109975.98392857144,259694.43,4574828.06,259694.43,1583827.04,230773.32,0.0,0.0,11221.16,2,7
