AccountID,Fraudster
C4649763131,0
C3729037837,0
C1046773810,0
C5384421676,0
C6977393479,0
C7865129139,0
C4672347062,0
C1045674327,0
C5092647891,0
C9710832750,0
C1151348593,0
C6524289592,1
C2612361281,1
C2269009400,0
C0287470426,0
C8244211893,1
C3663145984,0
C6349013497,0
C3944784601,0
C2811217164,0
C5796245626,0
C0849387594,0
C4253387387,0
C7249276887,1
C5521229291,0
C1331285250,0
C1395782851,0
C4117765596,0
C8026645077,0
C6384779065,0
C3149372242,1
C9946842347,0
C8948750296,0
C0960425799,0
C2754639645,1
C6492292130,1
C1399528876,1
C3579986303,0
C5922349770,0
C4621149106,0
C5454782145,0
C5265925398,1
C4023813563,0
C5428997385,1
C8949866114,0
C0360437556,0
C1681265001,0
C9037492574,1
C7425245971,1
C5446881826,0
C2079018427,0
C9899377278,0
C9445205755,0
C3156671055,0
C8140760582,0
C8331893168,0
C2466576800,0
C4957164777,0
C2969119838,0
C0646552607,0
C9496174390,0
C1102306951,0
C0949164502,0
C4370844620,1
C3513967529,1
C2825657201,0
C9999339490,0
C1068117995,0
C0483358754,0
C6330423562,0
C5495127361,0
C7093033786,1
C1160103847,0
C0527544216,1
C6849380268,0
C2834910645,0
C3340285132,0
C1408791372,1
C3781856243,0
C4903786826,0
C7087213602,0
C1356477656,0
C6534935288,0
C0296253251,0
C5320297709,0
C6197501701,1
C5094454745,0
C6952773599,0
C8505230598,0
C8983090691,0
C2721375971,0
C6559823025,0
C6266833895,0
C1345677577,1
C0038091814,0
C7916717808,0
C7903998750,0
C4391545523,0
C1115754334,0
C9911659397,0
C9701550624,0
C1900179999,0
C9951138457,0
C2675823960,0
C5018243099,0
C5954811045,0
C3124386524,1
C2865627849,0
C9444109537,0
C9701421034,0
C5226586509,0
C8233868324,0
C2909420061,1
C3004073591,0
C0057050911,1
C6002264897,1
C4722426891,0
C8757120819,0
C6041576892,0
C9142741906,1
C5240520167,0
C3525077978,1
C8875054954,0
C7708128558,1
C4707223133,0
C9721725063,0
C9416252157,0
C9015020853,0
C9137521086,0
C2455746290,0
C2702670234,1
C8552028380,0
C3518112923,0
C4287582793,0
C7380276880,0
C3435304903,0
C5091768613,0
C6445901681,0
C3451535666,0
C4527361080,0
C3993841320,0
C6483264683,0
C9567940568,0
C1894164299,0
C0381518027,0
C6156862954,1
C6183491125,0
C1924142060,0
C7203010488,0
C3103112991,1
C1927068478,0
C9288903937,0
C7829607437,0
C2908633547,0
C0860496638,1
C4175995129,0
C7142181596,0
C1383837019,0
C0782033552,1
C2641389460,1
C9418296601,0
C7542237625,0
C6253884320,0
C9964576079,1
C3176508826,0
C9820684437,0
C6393699398,0
C0320753450,0
C7810376770,0
C4999832108,0
C0236653956,0
C5666607663,1
C0601528257,0
C7702526714,0
C8221535450,0
C5536163959,0
C9705786446,0
C1875318591,0
C3760284773,0
C9381410997,0
C7685609452,1
C1943446559,1
C8639312714,0
C3823075109,0
C2625251967,0
C7764254378,0
C9204033238,0
C0745201530,0
C5006074191,0
C7481368515,0
C4516215658,0
C5441205254,0
C0926206320,0
C1344654201,0
C3181439625,0
C0336403190,0
C9752988599,0
C7586518388,0
C0927319641,0
C4828562416,0
C1252535625,0
C9971880125,0
C2538341044,0
C2710662230,0
C4960047506,0
C4391682976,0
C6074974783,0
C7467090379,0
C2037317817,0
C7782969408,1
C2041378592,0
C5968871556,1
C2897005473,0
C3620337049,0
C6516216308,0
C6023048610,0
C0556060014,0
C4980205912,0
C2732996345,0
C4062766661,0
C3293583515,0
C7654688798,0
C6292672727,1
C0503531024,0
C6745375173,1
C0879840609,0
C6854661868,0
C8239036327,1
C3549023275,0
C0862301871,0
C2113620912,0
C7560029456,0
C8246290890,0
C3030188577,0
C3508370885,0
C4012833094,0
C5757609307,0
C8320243213,0
C4998435284,0
C9684465700,0
C4242417848,0
C7050827222,1
C3576633583,1
C1103689544,0
C5075075585,0
C2809807884,0
C1924097901,0
C6932392064,1
C0397400716,0
C7537202913,1
C3863623935,0
C2134307034,0
C8296252713,0
C7802918201,0
C6371032117,0
C1023889473,0
C4231247358,1
C7506157176,0
C6657765987,0
C2227720113,1
C4993972901,0
C1370192847,0
C9200124399,0
C2184518771,0
C1009278557,0
C2620975345,0
C2963825739,0
C4181452253,0
C7639102708,0
C0581593601,0
C9714007789,1
C1439742781,0
C2002029037,0
C5684308815,0
C1965231861,0
C3528447092,0
C4915941654,0
C0334990905,0
C8328573457,0
C2345383509,0
C2258341448,0
C3302687048,0
C6195592886,0
C3171625395,1
C5234333349,1
C6965727503,0
C0262927670,0
C2569877236,0
C6670635205,0
C6689728021,1
C1185500295,0
C3840922713,0
C7332206802,0
C9497113720,0
C2015174271,0
C8040756153,0
C1306471657,0
C1121163292,0
C4832240047,0
C0418231031,0
C6100842946,0
C0710281517,0
C9785423854,0
C3049760662,0
C7754075174,0
C4342616499,0
C4907667249,1
C3954788514,0
C1846974934,0
C6456135155,1
C7475040006,0
C8564609390,0
C0659324264,0
C7188250085,1
C0819543040,0
C3782472894,0
C6483318267,0
C7912850228,1
C8546270562,0
C9986491380,0
C5137793248,0
C3673198938,0
C6214770108,0
C8572013911,0
C3147476950,0
C7928625707,0
C3278751817,1
C4009451543,0
C9954880020,0
C1941334903,1
C6286156300,1
C8649908633,0
C1581140575,0
C9417549406,0
C1427703498,0
C9999432564,0
C9176065233,0
C4542099569,0
C5660536327,0
C6941216945,0
C2427895352,0
C2918222219,0
C0030003546,0
C7430551300,0
C8669323013,0
C8340895834,0
C6021649553,0
C9867616448,0
C6071038366,0
C9405632396,0
C7833996408,0
C0716665513,1
C2137655801,0
C7309225222,0
C5604311687,0
C5761668190,0
C6803622965,0
C5753739216,0
C4859517683,0
C7463085185,0
C0102452714,0
C4222981937,0
C9792143216,0
C7904033495,0
C9928323992,0
C2628244592,1
C4199710492,0
C2766128937,0
C1599922422,1
C8750529791,0
C0093961822,0
C7985638317,0
C4721749746,0
C9050193536,0
C7677713030,0
C7044234085,0
C9780007668,0
C4401218505,0
C1955695763,0
C8921346778,1
C5520267980,0
C1313452929,0
C6790104469,0
C7755906683,1
C3443300075,0
C7322754667,0
C0694430241,0
C9446785882,0
C6249263436,0
C6872260758,0
C1585891617,0
C2592243082,0
C9382246733,0
C3305995229,0
C6187854877,0
C2777945467,0
C0136912922,0
C2677020132,0
C4476948397,1
C1557386667,0
C7681371764,0
C1839051073,0
C4797487172,1
C6215836858,0
C1242578382,0
C1043816225,0
C7076441763,0
C8405060084,0
C8173855431,0
C9235226563,0
C0054142273,0
C7736234202,0
C0634043891,0
C2780931818,1
C2874214087,0
C4772417384,0
C7606694161,0
C1476382155,0
C8722623576,0
C8628033204,0
C4926794301,0
C3792138716,0
C8754572200,0
C3380696017,0
C7493707376,0
C0697054739,0
C2519858413,0
C1291847275,0
C7706306151,0
C3958879501,0
C5860544754,0
C7965979838,0
C6599798345,0
C9052399506,0
C5172061685,0
C9365303938,0
C0591684111,0
C3798932260,1
C3918420349,0
C4804668405,0
C9785316186,0
C0970088484,0
C4542304060,0
C3866766778,0
C5177671139,0
C9809113135,0
C2515703816,0
C7773845478,0
C1695300195,0
C7345170130,0
C0276846530,0
C4881701761,1
C0116997850,0
C8100838632,0
C7533625830,0
C8153845825,0
C1688220830,0
C8714478683,0
C3312638949,1
C3333135986,0
C9033106948,0
C1323834634,0
C2451847024,0
C9071111177,0
C3803790487,0
C8742644847,1
C0515941361,0
C6391820455,1
C0600458912,1
C1587090194,0
C4095794848,0
C8263154137,1
C3039627286,0
C2323678978,0
C2790461862,1
C3784543929,0
C6696591238,0
C6297325791,0
C8007090005,0
C4705322089,0
C4202405630,0
C6674180088,0
C5899215996,0
C5276519239,0
C5927353785,0
C9812481181,1
C3583630189,0
C1136039154,0
C6202145219,0
C8754780947,0
C9953254010,0
C3332635610,0
C3100799258,1
C7566930771,1
C7360458105,0
C5671363008,0
C0886676664,0
C5541238301,0
C4040488527,0
C9191531751,0
C1429759679,0
C0667620151,0
C0890453488,0
C0464412449,0
C1592012587,0
C1115575507,0
C3583539655,0
C5232423545,0
C6344298631,0
C7916565085,0
C6900241652,1
C1175093921,0
C7505164067,0
C1453125969,0
C4973323932,0
C0656619648,0
C2519900246,0
C1762677992,0
C5674273129,0
C2875632096,0
C1820310152,0
C3704067341,0
C5932133917,0
C5870942571,1
C6297918922,0
C4933350198,1
C4743875876,1
C4811759454,0
C0962925786,0
C5960981429,0
C2741703749,1
C8543195894,0
C8653113326,0
C7179716578,1
C9091117009,0
C6315840748,0
C2695028776,0
C0204792158,0
C6626505104,0
C5490766182,1
C2886740099,1
C6148594758,1
C1716185655,0
C9561121435,0
C4064001705,0
C3685859787,0
C9800809693,0
C9010590238,1
C1148761057,0
C9480315488,0
C9183291827,0
C7628402591,0
C8793470368,0
C3040143219,0
C0512037902,0
C8498185827,1
C5661409895,1
C7907263821,1
C2728041507,1
C3149262226,0
C9196929550,0
C9544790434,0
C0124143287,0
C0558021124,0
C2949651179,0
C0645117819,0
C7028386141,0
C8262882033,0
C1774043829,1
C9668809133,0
C6298718757,0
C6392309881,0
C1627087286,0
C9507500949,1
C8762971898,0
C1271573242,0
C7238695739,0
C4548937862,0
C2257093272,0
C7978791497,0
C5188387620,0
C1363968820,0
C2879410645,0
C3252911585,0
C5880091630,0
C6395832190,0
C1370462337,0
C3496329115,1
C5864666080,0
C2249479724,0
C8147100936,0
C4598244755,0
C8094437218,0
C8570974005,0
C5909183804,0
C1259917479,0
C7151013692,0
C0996582349,0
C0385747458,0
C5375143702,0
C3250159035,0
C8707163949,0
C7608635440,1
C7705647279,1
C5805321578,0
C6977897283,0
C5640362587,0
C0011014774,0
C4067330814,0
C0567054803,0
C5926580824,0
C6112352774,0
C1892259062,0
C9411193007,0
C7559954890,0
C5732925833,0
C4313199985,0
C9286593297,1
C6716811876,0
C2604806341,1
C1860585097,1
C5062565660,0
C2793619555,0
C0055628790,0
C1915884016,0
C1974728111,0
C0055291093,1
C8085507325,0
C7379488493,0
C8442645650,0
C4682959541,0
C4779389941,1
C8938630619,0
C3840420761,0
C7986921099,0
C9986876890,0
C9870465880,1
C0867022007,0
C7527307902,1
C6467982906,0
C2426686357,1
C0161917798,0
C5399975205,0
C0728866683,1
C3259775600,0
C6672127728,0
C2323813380,1
C7348064301,0
C5187217353,0
C1857784758,0
C3334363265,0
C5748670407,0
C4965711939,0
C2300178833,1
C9433121776,0
C3415366025,0
C5516287272,1
C2904619951,0
C1206496623,0
C5627323428,0
C9169253783,0
C8402658634,0
C6964432894,0
C1982637090,0
C2593468817,0
C5103933746,0
C6033527382,0
C8515058554,0
C9283033927,0
C8729069380,0
C2274836594,1
C5262783239,0
C4070590919,0
C9896484141,0
C8173171089,1
C6439626249,0
C9076626748,0
C0600762994,1
C8303865557,0
C1826875034,1
C3285749304,0
C6946113713,0
C6656303276,0
C2696046144,0
C8887554886,1
C6883933778,0
C5135712690,0
C6597958691,0
C1918374862,0
C9365166850,0
C6256591238,0
C1112953817,0
C1689613012,0
C3308566962,0
C6627517907,1
C0537956611,0
C3426723237,0
C6375128596,0
C7743509907,0
C8974514291,0
C9115999757,0
C3251199108,1
C7256734942,0
C0888515555,0
C8366710082,0
C7357473382,0
C8420749048,0
C3880757863,0
C3354433623,0
C7446044290,0
C3839973932,1
C6157554520,0
C2464110248,1
C6614743896,0
C5203609608,0
C8361996288,0
C1904670729,0
C9519234258,0
C3108722709,0
C1722456219,0
C1718878147,0
C8404687665,1
C5128239093,0
C3885423249,0
C2223415505,0
C0751301497,0
C3896414877,1
C7347876328,0
C2137391837,0
C6054518615,0
C5842778748,0
C0534957435,0
C9231395033,0
C1376199850,0
C3784447086,0
C9845188506,0
C5662198391,0
C4687082794,0
C2139621211,0
C8725340964,1
C8784267591,0
C9032968668,0
C4989895148,0
C2313682849,1
C6667620756,0
C5948443404,0
C9397839809,0
C7538479940,0
C7072044680,0
C2571022418,0
C6487886927,0
C6161550503,0
C9205813462,0
C9168034363,0
C8277249708,0
C6460327715,0
C2522140535,0
C0377765791,0
C4952204156,0
C7040879896,0
C3316434152,0
C5542917233,0
C4268565105,1
C8741621434,0
C0514398871,0
C5415714743,0
C0697370637,0
C6658137406,0
C8604720099,0
C8191861531,1
C1227120355,1
C1632697079,0
C8169118759,0
C2250218792,0
C8723388883,0
C5378624020,0
C6773193121,0
C6863607634,0
C9357909382,0
C1472326358,0
C9011911516,0
C8448875216,0
C7477587393,0
C9356001035,0
C6229152245,0
C6804558106,0
C2599023564,0
C0798856951,0
C9467679373,0
C0617048952,0
C3662011196,1
C5957044975,0
C7949462074,0
C9722902088,0
C8216133911,0
C0807171698,0
C7039072601,0
C4946279116,1
C8930597215,0
C7009771608,0
C3864833070,0
C8540693188,0
C8509840356,0
C9005517500,0
C6034280388,0
C5846759057,1
C9030595822,0
C8419538694,1
C5068401975,0
C0389865851,0
C3903736763,1
C4183945936,0
C2566317910,0
C9732310425,0
C1682006100,0
C0307929454,0
C9580496311,1
C3572798439,0
C3593456121,0
C2579012967,0
C4263558050,0
C1632646734,0
C9673097533,1
C5638290216,0
C3097056059,0
C8153519321,0
C7780618881,0
C5351308042,0
C4603830278,0
C5463579717,0
C0269192691,0
C2089944740,0
C4096939568,0
C5807736758,0
C2463801684,0
C6430829272,0
C4843215741,0
C8758132802,1
C9164789934,0
C3556265573,0
C3314539426,0
C6375969479,1
C4274413916,0
C7496614487,0
C6766478667,1
C9824215671,0
C7729012110,0
C1993314618,0
C5667566294,0
C2570559008,0
C0389435401,0
C6800131482,0
C4474327200,0
C5254725916,0
C5665153617,0
C0376881750,0
C9956303487,0
C2071604747,0
C5682637595,0
C3651148296,0
C9916325943,0
C4342401565,0
C0393822478,0
C3053230363,1
C3055872302,0
C1466271706,1
C8992840524,0
C0146378390,0
C9120082663,0
C4628442583,1
C2676238333,0
C2288573209,0
C6292545300,0
C6488045108,1
C1110898507,0
C8723285776,0
C3725212852,0
C0864491829,0
C3991459911,1
C8800097528,0
C8372580468,1
C9880521368,0
C4456665878,0
C5926889461,0
C0535806896,0
C6465677133,0
C6927285834,0
C8413518113,0
C6699535688,0
C9630219466,0
C7626508308,0
C1855612982,0
C3681449835,0
C6715105051,1
C4386738278,0
C4963378319,0
C5978477862,0
C3476820263,1
C9493344532,0
C5470343446,0
C9823825746,0
C7175988341,1
C3575290825,0
C6732139233,0
C3206343022,0
C2719781753,1
C9326255869,1
C3124880761,0
C1855179898,0
C3028764584,0
C2566882173,0
C7368845657,0
C4450167308,0
C3382398705,0
C9811715723,0
C4507255206,0
C0923298627,0
C4972614720,0
C0608754832,0
C4909119226,0
C0950500960,0
C5793511526,0
C5539259857,0
C7422501112,0
C7995876418,1
C0097494087,0
C5886626528,0
C2001582115,0
C7703564289,0
C8386295772,0
C6439015813,0
C1795804799,0
C3965686026,0
C7236387623,1
C4829937136,0
C7425525732,0
C5851447275,0
C8562636701,0
C1173382711,1
C1271812551,0
C7930724119,1
C1465213989,1
C6623335480,1
C4486532358,0
C2401920245,0
C7417538881,0
C9188426732,0
C5324887682,0
C2746553587,0
C7287816315,0
C3965109047,0
C4968514640,0
C3324101520,1
C0479845910,0
C5497515167,0
C4639264050,1
C6124720873,0
C9311438661,0
C4826790575,1
C1541502208,0
C2918616752,0
C4484118280,0
C8203373433,0
C9727904802,0
C5718897808,0
C3706845752,0
C3025967986,0
C9717763265,0
C4714335719,0
C5347518054,0
C3702514437,1
C4314021255,0
C4344838756,0
C7654746317,0
C2100446694,1
C9582367102,0
C5487126375,0
C7121565284,1
C3945199634,0
C8776137531,0
C2241058950,0
C7823990664,0
C3021335849,0
C1048548303,0
C7855473918,0
C5930406432,0
C9437951922,1
C2196346524,0
C8510352232,0
C2608983330,0
C6108262627,0
C4273794253,0
C5817320370,0
C2769546889,0
C5979754400,0
C1713688429,0
C5356109039,0
C1671140943,0
C6457534900,0
C8484336191,0
C3280567148,0
C5934417195,0
C9161916975,1
C8090664586,0
C5639660382,0
C4329832592,0
C7412637892,0
C3527328963,0
C9755791844,1
C9773024386,0
C5856097609,1
C1559929465,0
C9732410500,0
C3173966197,0
C5817601933,0
C7415155144,1
C7179685215,0
C4509326363,1
C1513560089,0
C2629720671,1
C6147272439,0
C7328607979,0
C2677768125,0
C0234246851,0
C6896734942,1
C9428524260,0
C9500011125,0
C5628122787,1
C5501384719,0
C9198191930,0
C1801972208,0
C3568155692,0
C2960684767,0
C4082720473,0
C2613652281,0
C5280714837,0
C5488618790,0
C1855980825,0
C7073329535,0
C4406806922,0
C9557374817,0
C6205089374,0
C8649644880,0
C4307967920,1
C2493253588,0
C9588430503,0
C6838276484,0
C8877609616,0
C9167642506,0
C7156954792,0
C9597389055,0
C5337445491,0
C4137195360,0
C1826219372,0
C7876988162,0
C7006311867,0
C6292030695,0
C3151001396,0
C2580124884,0
C9836056680,0
C7720828588,0
C2343054982,0
C3827129615,1
C6010902163,0
C8406965438,0
C8972749501,0
C3744554977,1
C2097038985,0
C1486012408,0
C0448309287,0
C4110502100,0
C4475948199,0
C9396237944,0
C1758076053,0
C2026992035,1
C9973602064,0
C2676731754,0
C3606285156,0
C1852883862,0
C6756593906,0
C6735663037,0
C4721085171,1
C4433704185,0
C0186844889,0
C4472490658,0
C7793421801,0
C1505300178,0
C5167971311,0
C9790649121,0
C0105398716,0
C5295056691,0
C2969546668,1
C9464508091,1
C4779315736,0
C7641936282,0
C0691500732,1
C4069803636,0
C2460228016,0
C0852022948,1
C7232934590,0
C8521540884,0
C4206833895,0
C5045565896,0
C0370557638,0
C9739038688,1
C6520857487,0
C2769219080,1
C5265152634,0
C8952933317,0
C3353281396,0
C9724762140,0
C8751581984,0
C2936690823,0
C6383585521,1
C5681279515,0
C5948441692,0
C5854870470,0
C6317281751,0
C5923160693,0
C9751003100,1
C6306977386,0
C8240239726,0
C1073843089,0
C6997895493,0
C2787963593,1
C2397379218,0
C8265931930,0
C6307655180,0
C5530904954,0
C2885910784,0
C7732206624,0
C0854476008,0
C0769324802,1
C3651146668,0
C8122893684,0
C8615650362,1
C0847678073,0
C4401290676,0
C7760512543,1
C2352107835,0
C7413796228,0
C0887454680,0
C7152548681,0
C9996468823,0
C6773202599,0
C2863933578,0
C7515305584,0
C9297818611,0
C6730582377,0
C1446221305,0
C0939351359,0
C1115359261,0
C7423457043,1
C2528661335,0
C5153220633,0
C7647413826,0
C9044730747,0
C0918356151,0
C9584071896,1
C1174094818,0
C0920384390,0
C4706965136,0
C6829994897,0
C3642022397,0
C0162602634,1
C1894180573,0
C5772447446,0
C7902957051,0
C9127161348,0
C9762904305,0
C6202443275,1
C5741913253,0
C4384783255,0
C2369355017,0
C5285375392,0
C6165699413,0
C3220374366,0
C1805138944,0
C4823635901,0
C7980994099,0
C5905115329,0
C3890199846,0
C2072483038,0
C8973023767,0
C4243116525,0
C1252752841,0
C4469378229,0
C0838056466,0
C6351725756,1
C0866257276,0
C2904121536,0
C3648437314,0
C1709604940,0
C0466338684,0
C1591004876,0
C3606037485,0
C7249668957,0
C2144020772,1
C8602707303,0
C5476202687,0
C5821293832,0
C0112817961,0
C3872296570,0
C2950875206,0
C2524965561,0
C2817223041,0
C3478499329,0
C9145478988,0
C1520397877,1
C3007834950,0
C1666291966,1
C2066727891,0
C3963879692,0
C4732094295,0
C3919163401,0
C7546746704,1
C4946119069,0
C6936326173,0
C3759839569,0
C6969764731,1
C4475979344,1
C5788165238,0
C4274127783,1
C8170200416,0
C1431658791,0
C8784965386,0
C0663394022,0
C1071300679,0
C1428987704,0
C6200128470,0
C7363441068,0
C2792208506,0
C1653864117,0
C8319409674,0
C0029129885,0
C9131969873,0
C0612927865,0
C3221407254,0
C7395440064,1
C4565056281,0
C0661394280,0
C6036131303,0
C4732783303,0
C5772486021,0
C7163856481,0
C5150091867,0
C9332101390,1
C5033030822,0
C6284702663,1
C1739441774,0
C4328970443,0
C2216173936,1
C4420904344,0
C6574385627,0
C8352759234,0
C1391743277,0
C4169514320,0
C1936921280,1
C2029878891,1
C8166780308,0
C6557102083,0
C9709499925,0
C0636744984,0
C2476888253,0
C8710673987,0
C2834094520,1
C4307937736,0
C5430007810,0
C5739881043,0
C7103556821,0
C7802665850,0
C2619274916,1
C5394920791,0
C8722230770,0
C1716200345,0
C2986747784,0
C8545624616,0
C7084608133,0
C0964379535,0
C0176842019,0
C8606386369,0
C7475989176,0
C1576414911,0
C1726245919,0
C6410301255,0
C7227458201,1
C0418076034,0
C8188738149,0
C9113532154,0
C7967266142,0
C7603286645,0
C9993649948,0
C0919454365,0
C7914668232,0
C3260637325,1
C0323977251,0
C5606397427,1
C0939167317,1
C6455179758,1
C8404007584,0
C6552055161,0
C3471874601,0
C7561231204,0
C5275003607,0
C2469197524,0
C1798422444,0
C2258311988,0
C6367443862,0
C7997792028,0
C6836250354,0
C3323627279,0
C9409571869,0
C6398622938,0
C7061868782,0
C8709449604,1
C0864490544,0
C4505469107,1
C0918421856,0
C0233655636,1
C4423861957,0
C5573261545,1
C9804596476,0
C6909800864,0
C1857982911,0
C9880828008,0
C0014453826,0
C5722246927,0
C2738821207,1
C5224739332,0
C3466466044,0
C6225326516,0
C0911714536,0
C2774949865,0
C5339260695,0
C0313997673,0
C7022430420,0
C1384730087,1
C2701902540,0
C2230545349,0
C4941573230,0
C5285070757,0
C2486908721,0
C2633933053,0
C3650384855,0
C9269414212,0
C8888924887,0
C4821641639,1
C8137103084,0
C6106912707,0
C1989838698,0
C5591056563,1
C9879231435,1
C9148815166,0
C5810902653,1
C9242231942,0
C3074607558,0
C4632891795,0
C6424268586,1
C1641827348,0
C8429414703,0
C1898085629,0
C9875517358,0
C7572064175,0
C7206111825,0
C7746569337,0
C0433704487,0
C3505330117,0
C7536532529,1
C3179716162,0
C2095760333,0
C2880354477,0
C4173872966,0
C3733500584,0
C9377807197,0
C3414337777,0
C1924014367,0
C5715371315,0
C9045277689,0
C9279884704,0
C9093647206,0
C5859586148,0
C8460944499,0
C5710505078,0
C2979938720,0
C6990824563,0
C5016466059,0
C1350415632,0
C0718234718,0
C6812697034,0
C3481576578,0
C9041212468,0
C3017325467,0
C3999806667,0
C8466532189,0
C9193348419,0
C9492838284,0
C9516645797,1
C0151499544,0
C7929666849,0
C2621886973,1
C2187490877,1
C9165718197,0
C5086551264,0
C4489241627,0
C7191233126,0
C5121738816,0
C0797090707,0
C8858280339,0
C2864991800,0
C6198056411,0
C8195279066,0
C6762373761,0
C0322882950,0
C5342482573,0
C0458541660,0
C8644639482,1
C1488577784,0
C7679946271,0
C8506847520,0
C7628521064,0
C2426281391,0
C0732065560,0
C8282882514,0
C4127905100,0
C8472726784,0
C4097614628,0
C7113906719,1
C6825393571,0
C6549311449,0
C9946917917,0
C0605924211,1
C0378950969,0
C8307348502,0
C6935723715,0
C4909328942,0
C5997924516,0
C2258117188,0
C9029893202,1
C7028463020,0
C2648083069,1
C7789012513,0
C2716253904,0
C6400331227,0
C0529575963,0
C8476633393,0
C1845079404,1
C0752789914,0
C2841031010,0
C3602935068,1
C3695749696,0
C6447420343,0
C8759637477,0
C3809301262,0
C0291724137,0
C5397738869,0
C2477545786,0
C6184824493,0
C7940207946,0
C6657307908,0
C1718408232,0
C5306529586,1
C9298078246,0
C0657095586,0
C0122529051,0
C1516641668,1
C7441761148,0
C1883565587,0
C1518149014,0
C9393591030,0
C9371032565,0
C3663203937,0
C6446488466,0
C1115742385,0
C1101876375,1
C5117100565,0
C9681156734,0
C0537761065,0
C4816179469,0
C8078616667,0
C0825451734,0
C8667789214,0
C0051521128,0
C8510339134,0
C1073819863,0
C7812583244,0
C4042861222,0
C8387825785,1
C5419823562,1
C9059179639,0
C2290727819,1
C3490685251,0
C0156363508,0
C4662884854,0
C8126263629,0
C3404040149,0
C2799238048,0
C2077027852,0
C1893264355,0
C9091457621,0
C2001342880,0
C8654564700,0
C9746439981,0
C6201626860,0
C5938922818,0
C6736343231,0
C9802016820,0
C5415941558,0
C0082575914,0
C5405920841,0
C5507936307,0
C5738277769,0
C9398122678,0
C7113985000,0
C5478847325,0
C9580540045,1
C1921593211,0
C0732845100,0
C1568722780,0
C0482989610,0
C9111254301,0
C2985644990,0
C8209127667,0
C3630130665,0
C0232767936,0
C0649562583,0
C8122759483,0
C6697874324,0
C4391939140,0
C2161144567,0
C6697944004,0
C2072510395,0
C1635957916,0
C1398096426,1
C1127586029,0
C3043483929,0
C3638042438,0
C9756746148,0
C3864004863,0
C7001258492,0
C3607275959,0
C8946626989,1
C3923155352,0
C8791001689,0
C5590271111,0
C0440915946,0
C6226152543,0
C9771652439,0
C0694453905,0
C0351425111,0
C4324480530,0
C8095957528,0
C8512456770,0
C1608267549,0
C7464744821,0
C2029439683,0
C2071721841,1
C9459329490,0
C2878610123,0
C4625299902,0
C9694925665,0
C7355559519,0
C0765449767,0
C5246967500,0
C2534100451,0
C0364766291,0
C3447389231,0
C5770431393,0
C2960771562,0
C2076856166,0
C7922899853,0
C3848695066,0
C2300667084,0
C6656342307,0
C4228209648,1
C4140694809,0
C5965494023,0
C1326577700,0
C0779543417,0
C1677005642,0
C9332044801,1
C0833642158,0
C4690396142,0
C9721848937,1
C2767477565,0
C0439972849,0
C3101992975,0
C8254965653,1
C1093866088,0
C9441546361,0
C5989268736,0
C8336472031,0
C7079221933,0
C0899086360,0
C7400951225,0
C9230024751,0
C7117357333,1
C3338871211,0
C2334157567,0
C3517900901,0
C0604427285,0
C7680313185,0
C8322988230,0
C9410945428,0
C6141623099,1
C5940685867,0
C9599717115,0
C0442551843,0
C5263686835,0
C8835902669,1
C8690433382,0
C4708220512,0
C4512099906,0
C6790845268,0
C1404077281,0
C2628263633,0
C0103830907,1
C4941207027,0
C5017448234,0
C0803331686,0
C4632547717,0
C7520343672,0
C9533367574,0
C2626806794,0
C4981498540,0
C7611750821,0
C6808138404,0
C8594318208,0
C6426608418,0
C5376125416,0
C7519575631,1
C3349724537,0
C4068583972,1
C0564098370,1
C2174431301,0
C6315013633,1
C7200272307,0
C9606885588,0
C6295182894,1
C0392747945,0
C4356137473,0
C0048480521,0
C7456869371,0
C7781509352,1
C1829265560,0
C9331604399,0
C8337551837,1
C5423550285,0
C3656455590,1
C7750235587,0
C2712918809,0
C0715642550,0
C1708835188,0
C5406718976,0
C8711046552,0
C9040427434,0
C5155602942,0
C0997894080,0
C8662470751,0
C7126015542,0
C1701117417,0
C8347849032,0
C6360484223,0
C8716794109,0
C2625408788,0
C9213296653,0
C2694099777,0
C6279730816,0
C0848777088,0
C0395191198,0
C8661650792,1
C6596153873,0
C0827336091,1
C9071852330,0
C2283983291,0
C8859871105,0
C3217993714,1
C6242885799,0
C4273344128,0
C9490606547,0
C1493812785,0
C2657200663,0
C8924962304,0
C1652568109,0
C8969729210,0
C3020075834,0
C1023505185,0
C3861377052,0
C1580145510,1
C8861057673,0
C6836569657,0
C7456073777,0
C9572750971,0
C3652804473,0
C7075417321,1
C3715303862,0
C3813545529,0
C4287303606,0
C2087528237,0
C5261454894,0
C3871142870,1
C1163509648,0
C7179436865,0
C9010062563,1
C9577547573,1
C5344989948,0
C1509670701,0
C0682089655,1
C8837884656,0
C7869808843,1
C4539325874,0
C8842435629,0
C7767655664,0
C3060478645,0
C0339737801,0
C4251179760,0
C1254356120,0
C4405107282,0
C1117654129,0
C1404782157,1
C6788236425,0
C0958637568,1
C9952855121,0
C7046941565,0
C0507087029,0
C9389096840,1
C5342955513,0
C4217963321,1
C8462249351,0
C4800825070,1
C8716880809,0
C5099513795,0
C8303828143,0
C1749361295,0
C6592351261,0
C0264234092,0
C5458941572,1
C6694293337,0
C9590463482,0
C5427066695,1
C5137992960,0
C8977937987,1
C8176522864,0
C5263498730,0
C6893350864,1
C1868867200,0
C1579752949,0
C8272875465,0
C8355765185,0
